-78.4999,-1.67643,-191.798
70.4492,-0.342447,-172.223
18.7138,-0.437577,-174.249
-30.1346,-1.01542,-183.074
76.4012,-0.154722,-170.623
25.2346,-53.0448,-232.358
17.2395,-2.43231,-133.619
20.0191,73.4011,-215.785
46.9873,16.7,-160.588
46.8304,-19.7933,-169.592
47.0409,-11.4559,-212.326
49.9517,42.8968,-209.117
-10.7208,32.7294,-208.911
-8.98457,-31.0157,-185.628
-9.36554,15.1388,-160.126
-2.50148,-29.3031,-208.211
12.6242,9.39952,-228.543
5.83845,-42.3973,-167.513
16.0385,30.0736,-175.009
