-80.4603,7.81348,-188.468
69.4415,-10.5503,-188.545
17.5313,-9.31482,-189.546
-31.0008,-1.1283,-189.493
75.4055,-12.0664,-188.503
23.871,66.0161,-218.937
17.2247,-46.7735,-205.933
14.6469,3.82561,-106.304
45.3222,-27.5218,-177.265
46.3201,-5.42923,-208.12
45.3897,31.4086,-185.413
45.544,9.09337,-136.142
-14.0231,11.6445,-148.005
-9.46718,12.5791,-214.683
-10.7012,-28.0502,-180.845
-3.41994,32.8401,-205.164
8.78481,38.641,-162.365
6.57625,-0.251485,-232.44
13.661,-19.0676,-161.459
