-79.5295,-8.92389,-204.052
70.0177,7.51961,-212.731
18.0975,5.10607,-213.577
-30.8349,-1.72136,-209.732
75.2237,8.1129,-213.87
20.5625,-2.86859,-134.501
NaN, NaN, NaN
21.0159,-75.4133,-239.301
46.8638,4.13208,-233.644
45.0633,22.0909,-200.685
44.9407,-15.8414,-178.215
49.6631,-49.5578,-219.48
-10.8257,-42.988,-215.389
-11.413,16.8209,-184.523
-9.15222,5.16873,-236.01
-5.09775,-1.11725,-170.243
10.8995,-41.5979,-184.317
3.18476,38.4903,-188.118
NaN, NaN, NaN
